CH1V,CH2V,t0 =-4.880000e-05, tInc = 1.000000e-07,
-2.694666e-01,+9.282667e-01,,
-2.708533e-01,+9.352000e-01,,
-2.715467e-01,+9.192000e-01,,
-2.701600e-01,+9.237334e-01,,
-2.685333e-01,+9.352000e-01,,
-2.685333e-01,+9.442667e-01,,
-2.680666e-01,+9.260000e-01,,
-2.680666e-01,+9.420000e-01,,
-2.683066e-01,+9.374667e-01,,
-2.680666e-01,+9.466667e-01,,
-2.713200e-01,+9.237334e-01,,
-2.731733e-01,+9.602666e-01,,
-2.706133e-01,+9.534667e-01,,
-2.708533e-01,+9.420000e-01,,
-2.713200e-01,+9.352000e-01,,
-2.680666e-01,+9.442667e-01,,
-2.652933e-01,+9.442667e-01,,
-2.664533e-01,+9.534667e-01,,
-2.627467e-01,+9.352000e-01,,
-2.629733e-01,+9.512000e-01,,
-2.620533e-01,+9.420000e-01,,
-2.629733e-01,+9.512000e-01,,
-2.625066e-01,+9.305333e-01,,
-2.622800e-01,+9.534667e-01,,
-2.611200e-01,+9.420000e-01,,
-2.602000e-01,+9.694667e-01,,
-2.604266e-01,+9.557334e-01,,
-2.611200e-01,+9.512000e-01,,
-2.597333e-01,+9.580000e-01,,
-2.590400e-01,+9.649333e-01,,
-2.583466e-01,+9.580000e-01,,
-2.594933e-01,+9.717333e-01,,
-2.592666e-01,+9.717333e-01,,
-2.588000e-01,+9.809334e-01,,
-2.599600e-01,+9.534667e-01,,
-2.578800e-01,+9.854667e-01,,
-2.588000e-01,+9.672000e-01,,
-2.581066e-01,+9.717333e-01,,
-2.574133e-01,+9.557334e-01,,
-2.585733e-01,+9.694667e-01,,
-2.590400e-01,+9.740000e-01,,
-2.597333e-01,+9.764000e-01,,
-2.606533e-01,+9.694667e-01,,
-2.613466e-01,+9.786667e-01,,
-2.602000e-01,+9.854667e-01,,
